filename,Pose,ki,Keypoint,coordinates,score
./images/skate_park.jpg,6,0,nose,[190.3169452   16.67843804],0.9181627035140991
./images/skate_park.jpg,6,1,leftEye,[187.948524    18.55186714],0.8770551681518555
./images/skate_park.jpg,6,2,rightEye,[188.2312026   13.50014397],0.9629155993461609
./images/skate_park.jpg,6,3,leftEar,[187.28052282  23.77693241],0.6623166799545288
./images/skate_park.jpg,6,4,rightEar,[191.23534948  11.21846391],0.6111904382705688
./images/skate_park.jpg,6,5,leftShoulder,[199.84163475  27.07001082],0.8969541192054749
./images/skate_park.jpg,6,6,rightShoulder,[202.44791317  12.8661617 ],0.7764610052108765
./images/skate_park.jpg,6,7,leftElbow,[212.19405794  35.4670889 ],0.6623187065124512
./images/skate_park.jpg,6,8,rightElbow,[222.04271817  12.29480054],0.8454310894012451
./images/skate_park.jpg,6,9,leftWrist,[218.93784571  34.35179805],0.7382174730300903
./images/skate_park.jpg,6,10,rightWrist,[223.15755886  22.80525917],0.912838339805603
./images/skate_park.jpg,6,11,leftHip,[234.98856258  41.18773199],0.8953325748443604
./images/skate_park.jpg,6,12,rightHip,[239.97163963  29.37818949],0.5177457928657532
./images/skate_park.jpg,6,13,leftKnee,[269.17761898  52.43315149],0.9869192242622375
./images/skate_park.jpg,6,14,rightKnee,[266.63644409  25.30194545],0.9728771448135376
./images/skate_park.jpg,6,15,leftAnkle,[306.14852023  47.35163384],0.879502534866333
./images/skate_park.jpg,6,16,rightAnkle,[307.71372437  15.79569498],0.9294708967208862
./images/skate_park.jpg,7,0,nose,[155.75597572 177.4079738 ],0.5488057136535645
./images/skate_park.jpg,7,1,leftEye,[156.03248215 172.63152402],0.34910809993743896
./images/skate_park.jpg,7,2,rightEye,[153.39797878 179.31373272],0.4663560688495636
./images/skate_park.jpg,7,3,leftEar,[155.99172497 169.68683474],0.8164225816726685
./images/skate_park.jpg,7,4,rightEar,[152.67890024 181.14346151],0.8362549543380737
./images/skate_park.jpg,7,5,leftShoulder,[171.45686388 175.68222549],0.9543134570121765
./images/skate_park.jpg,7,6,rightShoulder,[165.89282513 189.71452765],0.947525680065155
./images/skate_park.jpg,7,7,leftElbow,[176.58693349 189.14826044],0.4713696837425232
./images/skate_park.jpg,7,8,rightElbow,[168.13980293 208.11836879],0.8803658485412598
./images/skate_park.jpg,7,9,leftWrist,[169.26247644 198.44084167],0.06947671622037888
./images/skate_park.jpg,7,10,rightWrist,[175.40209579 223.63456193],0.6862895488739014
./images/skate_park.jpg,7,11,leftHip,[218.41422844 177.80429093],0.9721317887306213
./images/skate_park.jpg,7,12,rightHip,[217.20565224 187.17632583],0.9533063769340515
./images/skate_park.jpg,7,13,leftKnee,[256.30234072 180.76857999],0.8811124563217163
./images/skate_park.jpg,7,14,rightKnee,[259.78846955 183.81625355],0.8248110413551331
./images/skate_park.jpg,7,15,leftAnkle,[292.02607059 172.09955353],0.9000680446624756
./images/skate_park.jpg,7,16,rightAnkle,[301.00636911 193.06401829],0.43299001455307007
./images/skate_park.jpg,8,0,nose,[275.06893086 416.30017406],0.3581962585449219
./images/skate_park.jpg,8,1,leftEye,[275.97786546 425.45086098],0.4609713852405548
./images/skate_park.jpg,8,2,rightEye,[276.64119244 416.65532003],0.6266916990280151
./images/skate_park.jpg,8,3,leftEar,[274.65469551 429.76973857],0.12544849514961243
./images/skate_park.jpg,8,4,rightEar,[276.81626511 410.58123063],0.3783724009990692
./images/skate_park.jpg,8,5,leftShoulder,[292.74080086 431.14720616],0.015404259786009789
./images/skate_park.jpg,8,6,rightShoulder,[290.72095466 400.29595204],0.1498088389635086
./images/skate_park.jpg,8,7,leftElbow,[328.85322237 428.13106938],0.009919395670294762
./images/skate_park.jpg,8,8,rightElbow,[314.05385017 394.63584462],0.17179647088050842
./images/skate_park.jpg,8,9,leftWrist,[349.03703856 420.98167202],0.0017753045540302992
./images/skate_park.jpg,8,10,rightWrist,[329.98705292 391.18827845],0.20149272680282593
./images/skate_park.jpg,8,11,leftHip,[353.8086009  417.26608505],0.04614672437310219
./images/skate_park.jpg,8,12,rightHip,[327.43247032 375.01735504],0.27284541726112366
./images/skate_park.jpg,8,13,leftKnee,[362.47896528 417.07568491],0.00353632983751595
./images/skate_park.jpg,8,14,rightKnee,[348.57333159 375.28325178],0.8890600800514221
./images/skate_park.jpg,8,15,leftAnkle,[376.33639765 427.83319572],0.09899571537971497
./images/skate_park.jpg,8,16,rightAnkle,[380.26353025 377.13528416],0.7582393288612366
./images/tennis_in_crowd.jpg,0,0,nose,[ 78.10431397 384.15476875],0.9903608560562134
./images/tennis_in_crowd.jpg,0,1,leftEye,[ 72.76974916 389.06745148],0.9772372245788574
./images/tennis_in_crowd.jpg,0,2,rightEye,[ 71.79345322 379.82240391],0.9725125432014465
./images/tennis_in_crowd.jpg,0,3,leftEar,[ 77.00834584 390.16608906],0.7377033829689026
./images/tennis_in_crowd.jpg,0,4,rightEar,[ 75.17225409 378.59880733],0.7655560970306396
./images/tennis_in_crowd.jpg,0,5,leftShoulder,[ 98.34538198 399.64070114],0.9955904483795166
./images/tennis_in_crowd.jpg,0,6,rightShoulder,[100.59476757 366.74006176],0.9931581616401672
./images/tennis_in_crowd.jpg,0,7,leftElbow,[122.13775253 403.01165175],0.8598173260688782
./images/tennis_in_crowd.jpg,0,8,rightElbow,[120.63321638 351.91382217],0.7745154500007629
./images/tennis_in_crowd.jpg,0,9,leftWrist,[116.47649384 391.13430262],0.8283939361572266
./images/tennis_in_crowd.jpg,0,10,rightWrist,[116.22237635 369.62383866],0.9508374929428101
./images/tennis_in_crowd.jpg,0,11,leftHip,[145.26058769 395.22771263],0.21103985607624054
./images/tennis_in_crowd.jpg,0,12,rightHip,[144.35655022 374.50753593],0.18607309460639954
./images/tennis_in_crowd.jpg,0,13,leftKnee,[152.41513586 397.84430003],0.14182592928409576
./images/tennis_in_crowd.jpg,0,14,rightKnee,[165.31285572 377.67641973],0.02655618265271187
./images/tennis_in_crowd.jpg,0,15,leftAnkle,[182.01534748 401.88123298],0.022467315196990967
./images/tennis_in_crowd.jpg,0,16,rightAnkle,[188.52336454 368.26170275],0.012315033935010433
./images/tennis_in_crowd.jpg,1,0,nose,[ 74.70894575 247.81812668],0.9881211519241333
./images/tennis_in_crowd.jpg,1,1,leftEye,[ 71.23105383 253.46771383],0.9704681038856506
./images/tennis_in_crowd.jpg,1,2,rightEye,[ 70.32478046 242.22183919],0.9861280918121338
./images/tennis_in_crowd.jpg,1,3,leftEar,[ 72.84886742 263.08149004],0.8402988910675049
./images/tennis_in_crowd.jpg,1,4,rightEar,[ 77.8542347  232.84259558],0.8771623373031616
./images/tennis_in_crowd.jpg,1,5,leftShoulder,[ 96.06291429 284.68869472],0.9873513579368591
./images/tennis_in_crowd.jpg,1,6,rightShoulder,[110.38789475 234.1195631 ],0.9927608966827393
./images/tennis_in_crowd.jpg,1,7,leftElbow,[114.03540778 317.65996456],0.7155110239982605
./images/tennis_in_crowd.jpg,1,8,rightElbow,[151.417943   245.29449511],0.9736492037773132
./images/tennis_in_crowd.jpg,1,9,leftWrist,[108.48943424 326.59286451],0.2511467933654785
./images/tennis_in_crowd.jpg,1,10,rightWrist,[187.03129196 255.23793602],0.8528416156768799
./images/tennis_in_crowd.jpg,1,11,leftHip,[194.15572166 287.58958319],0.9173830151557922
./images/tennis_in_crowd.jpg,1,12,rightHip,[209.9880898  249.75083447],0.9482669830322266
./images/tennis_in_crowd.jpg,1,13,leftKnee,[280.07471275 310.92818642],0.6092554330825806
./images/tennis_in_crowd.jpg,1,14,rightKnee,[285.59778023 206.71904564],0.7841804027557373
./images/tennis_in_crowd.jpg,1,15,leftAnkle,[361.50746441 290.2716341 ],0.8637616634368896
./images/tennis_in_crowd.jpg,1,16,rightAnkle,[356.25051689 205.57950759],0.567704439163208
./images/tennis_in_crowd.jpg,2,0,nose,[ 76.67773652 481.02132988],0.7459688782691956
./images/tennis_in_crowd.jpg,2,1,leftEye,[ 67.6514473 483.5667305],0.9279113411903381
./images/tennis_in_crowd.jpg,2,2,rightEye,[ 67.22221661 475.30763245],0.9313990473747253
./images/tennis_in_crowd.jpg,2,3,leftEar,[ 72.06171608 486.23951721],0.5549826622009277
./images/tennis_in_crowd.jpg,2,4,rightEar,[ 71.28034306 472.59673882],0.7512719035148621
./images/tennis_in_crowd.jpg,2,5,leftShoulder,[ 92.3485055 488.16643  ],0.9635930061340332
./images/tennis_in_crowd.jpg,2,6,rightShoulder,[ 91.50614738 458.58355093],0.9922838807106018
./images/tennis_in_crowd.jpg,2,7,leftElbow,[115.03146505 495.70664215],0.5660179853439331
./images/tennis_in_crowd.jpg,2,8,rightElbow,[114.41738486 455.74428844],0.8629741072654724
./images/tennis_in_crowd.jpg,2,9,leftWrist,[124.18447781 483.6859746 ],0.41739144921302795
./images/tennis_in_crowd.jpg,2,10,rightWrist,[124.11106229 473.9443965 ],0.17018702626228333
./images/tennis_in_crowd.jpg,2,11,leftHip,[131.46785998 483.90260077],0.6957798004150391
./images/tennis_in_crowd.jpg,2,12,rightHip,[129.75477052 464.07996372],0.782369077205658
./images/tennis_in_crowd.jpg,2,13,leftKnee,[151.60125351 483.76834726],0.5256184339523315
./images/tennis_in_crowd.jpg,2,14,rightKnee,[139.16529894 463.25405025],0.7087591290473938
./images/tennis_in_crowd.jpg,2,15,leftAnkle,[180.56446838 484.47631025],0.12689606845378876
./images/tennis_in_crowd.jpg,2,16,rightAnkle,[170.9715271  463.90902455],0.26681068539619446
./images/tennis_in_crowd.jpg,3,0,nose,[ 49.80108941 150.4621563 ],0.8663492202758789
./images/tennis_in_crowd.jpg,3,1,leftEye,[ 44.86059999 141.62394857],0.930383563041687
./images/tennis_in_crowd.jpg,3,2,rightEye,[ 45.40008926 133.73052025],0.9627174735069275
./images/tennis_in_crowd.jpg,3,3,leftEar,[ 44.7433331  145.64050734],0.37611743807792664
./images/tennis_in_crowd.jpg,3,4,rightEar,[ 49.80603504 127.14005506],0.8735781908035278
./images/tennis_in_crowd.jpg,3,5,leftShoulder,[ 67.63308811 152.33152866],0.9697400331497192
./images/tennis_in_crowd.jpg,3,6,rightShoulder,[ 69.68748665 117.70226955],0.9823905229568481
./images/tennis_in_crowd.jpg,3,7,leftElbow,[ 92.83878875 165.89405441],0.7793664336204529
./images/tennis_in_crowd.jpg,3,8,rightElbow,[ 96.21210957 116.4400425 ],0.25642305612564087
./images/tennis_in_crowd.jpg,3,9,leftWrist,[ 90.34987259 155.93509579],0.5711148977279663
./images/tennis_in_crowd.jpg,3,10,rightWrist,[ 95.94347    147.59141922],0.10744600743055344
./images/tennis_in_crowd.jpg,3,11,leftHip,[110.50900698 138.38971233],0.43463772535324097
./images/tennis_in_crowd.jpg,3,12,rightHip,[114.09969234 119.20600796],0.34026259183883667
./images/tennis_in_crowd.jpg,3,13,leftKnee,[123.71122503 147.17891431],0.6831538677215576
./images/tennis_in_crowd.jpg,3,14,rightKnee,[122.67446375 141.30917454],0.47983479499816895
./images/tennis_in_crowd.jpg,3,15,leftAnkle,[156.85633063 142.37606788],0.2789158821105957
./images/tennis_in_crowd.jpg,3,16,rightAnkle,[156.40522432 139.30667162],0.1697923094034195
./images/tennis_in_crowd.jpg,4,0,nose,[14.50993407 92.02805591],0.9617224931716919
./images/tennis_in_crowd.jpg,4,1,leftEye,[ 7.18940449 93.48091912],0.8939410448074341
./images/tennis_in_crowd.jpg,4,2,rightEye,[ 8.88281298 86.03254223],0.9358401298522949
./images/tennis_in_crowd.jpg,4,3,leftEar,[ 9.99600458 96.73720378],0.46202757954597473
./images/tennis_in_crowd.jpg,4,4,rightEar,[11.53461742 82.35231352],0.8350619077682495
./images/tennis_in_crowd.jpg,4,5,leftShoulder,[ 32.00403786 105.04808903],0.7669668197631836
./images/tennis_in_crowd.jpg,4,6,rightShoulder,[37.96614218 69.69130325],0.9775329232215881
./images/tennis_in_crowd.jpg,4,7,leftElbow,[ 53.97398853 110.4784441 ],0.7970016598701477
./images/tennis_in_crowd.jpg,4,8,rightElbow,[69.67829227 76.99214315],0.5128673315048218
./images/tennis_in_crowd.jpg,4,9,leftWrist,[ 66.50362158 101.19523716],0.8255999088287354
./images/tennis_in_crowd.jpg,4,10,rightWrist,[63.04042655 83.13105822],0.6176869869232178
./images/tennis_in_crowd.jpg,4,11,leftHip,[71.0507822  91.91260242],0.4456271827220917
./images/tennis_in_crowd.jpg,4,12,rightHip,[82.65981579 72.32232952],0.5329182147979736
./images/tennis_in_crowd.jpg,4,13,leftKnee,[79.13718992 98.88568044],0.8065522313117981
./images/tennis_in_crowd.jpg,4,14,rightKnee,[76.89432907 74.21767139],0.8757598996162415
./images/tennis_in_crowd.jpg,4,15,leftAnkle,[113.68217063  94.36179578],0.2440723329782486
./images/tennis_in_crowd.jpg,4,16,rightAnkle,[113.83962488  76.66410947],0.39763760566711426
./images/tennis_in_crowd.jpg,5,0,nose,[ 90.25913143 200.63835812],0.7403605580329895
./images/tennis_in_crowd.jpg,5,1,leftEye,[ 80.88187408 202.45980263],0.6712742447853088
./images/tennis_in_crowd.jpg,5,2,rightEye,[ 83.68008423 197.74721241],0.9724811911582947
./images/tennis_in_crowd.jpg,5,3,leftEar,[ 84.67830658 208.21622534],0.7500067353248596
./images/tennis_in_crowd.jpg,5,4,rightEar,[ 87.40366268 184.05662918],0.6806636452674866
./images/tennis_in_crowd.jpg,5,5,leftShoulder,[100.78769016 207.44854736],0.6012819409370422
./images/tennis_in_crowd.jpg,5,6,rightShoulder,[ 98.90211964 172.18160915],0.016594501212239265
./images/tennis_in_crowd.jpg,5,7,leftElbow,[121.30617905 225.58251929],0.42393359541893005
./images/tennis_in_crowd.jpg,5,8,rightElbow,[111.94730949 173.89021206],0.25689253211021423
./images/tennis_in_crowd.jpg,5,9,leftWrist,[114.1252327  214.29019356],0.1595625877380371
./images/tennis_in_crowd.jpg,5,10,rightWrist,[ 95.93207169 177.48087764],0.5848827362060547
./images/tennis_in_crowd.jpg,5,11,leftHip,[146.24264717 207.62680724],0.04551224783062935
./images/tennis_in_crowd.jpg,5,12,rightHip,[139.30008125 184.81394577],0.010155033320188522
./images/tennis_in_crowd.jpg,5,13,leftKnee,[154.58953953 204.83205914],0.11638311296701431
./images/tennis_in_crowd.jpg,5,14,rightKnee,[138.03152466 176.01449369],0.1617741584777832
./images/tennis_in_crowd.jpg,5,15,leftAnkle,[190.83106494 217.86237526],0.017100738361477852
./images/tennis_in_crowd.jpg,5,16,rightAnkle,[160.81064957 174.44876564],0.11461643129587173
./images/tennis_in_crowd.jpg,6,0,nose,[71.50678921 43.37435913],0.8676673769950867
./images/tennis_in_crowd.jpg,6,1,leftEye,[68.16384697 46.24461567],0.8790814876556396
./images/tennis_in_crowd.jpg,6,2,rightEye,[72.39630795 41.82982445],0.9692817330360413
./images/tennis_in_crowd.jpg,6,3,leftEar,[69.80300808 49.84957814],0.48526662588119507
./images/tennis_in_crowd.jpg,6,4,rightEar,[70.94247437 33.28787434],0.7611668109893799
./images/tennis_in_crowd.jpg,6,5,leftShoulder,[97.80988216 39.62085533],0.01617439277470112
./images/tennis_in_crowd.jpg,6,6,rightShoulder,[89.84969187 24.45814514],0.8350858092308044
./images/tennis_in_crowd.jpg,6,7,leftElbow,[112.51342618  61.13555336],0.3728019893169403
./images/tennis_in_crowd.jpg,6,8,rightElbow,[114.58649111  25.54019165],0.41163966059684753
./images/tennis_in_crowd.jpg,6,9,leftWrist,[118.13196278  53.71542263],0.08689401298761368
./images/tennis_in_crowd.jpg,6,10,rightWrist,[125.28322721  35.20666599],0.15794016420841217
./images/tennis_in_crowd.jpg,6,11,leftHip,[133.76750183  42.08259106],0.1943640261888504
./images/tennis_in_crowd.jpg,6,12,rightHip,[128.88992912  26.93154144],0.2817649841308594
./images/tennis_in_crowd.jpg,6,13,leftKnee,[136.53123188  54.41947174],0.28598660230636597
./images/tennis_in_crowd.jpg,6,14,rightKnee,[141.30737233  35.39825869],0.3199937343597412
./images/tennis_in_crowd.jpg,6,15,leftAnkle,[165.59683418  50.23539495],0.18522992730140686
./images/tennis_in_crowd.jpg,6,16,rightAnkle,[168.84414864  28.7196815 ],0.12283827364444733
./images/tennis_in_crowd.jpg,7,0,nose,[ 73.87871933 329.29941893],0.9631788730621338
./images/tennis_in_crowd.jpg,7,1,leftEye,[ 68.731534   332.05553412],0.9004756808280945
./images/tennis_in_crowd.jpg,7,2,rightEye,[ 70.53687477 326.51046658],0.9403437376022339
./images/tennis_in_crowd.jpg,7,3,leftEar,[ 72.95751476 336.9290995 ],0.43378379940986633
./images/tennis_in_crowd.jpg,7,4,rightEar,[ 73.50373125 319.18856049],0.8456690311431885
./images/tennis_in_crowd.jpg,7,5,leftShoulder,[ 92.15293407 325.70351505],0.46632638573646545
./images/tennis_in_crowd.jpg,7,6,rightShoulder,[ 89.87038708 312.85603714],0.5386595129966736
./images/tennis_in_crowd.jpg,7,7,leftElbow,[117.68152666 338.80471182],0.8232983946800232
./images/tennis_in_crowd.jpg,7,8,rightElbow,[114.88242269 320.10257801],0.8112305402755737
./images/tennis_in_crowd.jpg,7,9,leftWrist,[114.92188072 358.95318508],0.8094159960746765
./images/tennis_in_crowd.jpg,7,10,rightWrist,[112.21054873 353.13681793],0.5663174390792847
./images/tennis_in_crowd.jpg,7,11,leftHip,[143.80077535 314.71374941],0.14257170259952545
./images/tennis_in_crowd.jpg,7,12,rightHip,[143.74775866 321.60368502],0.23691736161708832
./images/tennis_in_crowd.jpg,7,13,leftKnee,[177.61989188 309.17601109],0.023180264979600906
./images/tennis_in_crowd.jpg,7,14,rightKnee,[169.9901123  335.03849578],0.037775918841362
./images/tennis_in_crowd.jpg,7,15,leftAnkle,[243.24820304 299.5316    ],0.0016622047405689955
./images/tennis_in_crowd.jpg,7,16,rightAnkle,[205.20951366 336.26862153],0.0029054456390440464
./images/tennis_in_crowd.jpg,8,0,nose,[ 13.13483715 232.85069084],0.9121236801147461
./images/tennis_in_crowd.jpg,8,1,leftEye,[  2.49552822 231.83496189],0.8540706038475037
./images/tennis_in_crowd.jpg,8,2,rightEye,[  9.2088604  229.10501766],0.9618210792541504
./images/tennis_in_crowd.jpg,8,3,leftEar,[ 10.43960667 233.55919647],0.3269769847393036
./images/tennis_in_crowd.jpg,8,4,rightEar,[ 10.11926842 220.95584059],0.7533856630325317
./images/tennis_in_crowd.jpg,8,5,leftShoulder,[ 20.92795372 243.15117645],0.2654590606689453
./images/tennis_in_crowd.jpg,8,6,rightShoulder,[ 16.66578674 189.85544133],0.2638932764530182
./images/tennis_in_crowd.jpg,8,7,leftElbow,[ 51.02489066 254.01825595],0.7167991399765015
./images/tennis_in_crowd.jpg,8,8,rightElbow,[ 45.13790035 167.55591869],0.3005000650882721
./images/tennis_in_crowd.jpg,8,9,leftWrist,[ 60.29859591 244.45046091],0.613418459892273
./images/tennis_in_crowd.jpg,8,10,rightWrist,[ 54.53751421 180.46202898],0.6786075234413147
./images/tennis_in_crowd.jpg,8,11,leftHip,[ 67.8188622  244.59547186],0.8949643969535828
./images/tennis_in_crowd.jpg,8,12,rightHip,[ 61.43626595 186.14357138],0.1345910131931305
./images/tennis_in_crowd.jpg,8,13,leftKnee,[ 96.01387258 257.37737334],0.37816256284713745
./images/tennis_in_crowd.jpg,8,14,rightKnee,[ 67.3643713  174.20137024],0.2157282829284668
./images/tennis_in_crowd.jpg,8,15,leftAnkle,[125.40338397 256.84822243],0.2035672664642334
./images/tennis_in_crowd.jpg,8,16,rightAnkle,[ 98.26967931 179.93305492],0.14448322355747223
./images/tennis_in_crowd.jpg,9,0,nose,[ 15.20190734 278.58076096],0.8786125779151917
./images/tennis_in_crowd.jpg,9,1,leftEye,[  9.84889078 279.59279346],0.8706001043319702
./images/tennis_in_crowd.jpg,9,2,rightEye,[ 11.78691101 279.22097921],0.7966521978378296
./images/tennis_in_crowd.jpg,9,3,leftEar,[ 17.80297661 281.18734741],0.4034707248210907
./images/tennis_in_crowd.jpg,9,4,rightEar,[ 14.05307174 269.70015907],0.2723233997821808
./images/tennis_in_crowd.jpg,9,5,leftShoulder,[ 32.18579483 294.40439415],0.7843903303146362
./images/tennis_in_crowd.jpg,9,6,rightShoulder,[ 14.88864899 266.06085777],0.15888194739818573
./images/tennis_in_crowd.jpg,9,7,leftElbow,[ 56.64485073 299.881145  ],0.8246191143989563
./images/tennis_in_crowd.jpg,9,8,rightElbow,[ 48.57006073 257.17673779],0.5177325010299683
./images/tennis_in_crowd.jpg,9,9,leftWrist,[ 62.99542046 287.30884665],0.6600587964057922
./images/tennis_in_crowd.jpg,9,10,rightWrist,[ 62.92661536 272.48007646],0.7224907875061035
./images/tennis_in_crowd.jpg,9,11,leftHip,[ 70.95881176 288.99157923],0.9481146931648254
./images/tennis_in_crowd.jpg,9,12,rightHip,[ 60.71049309 266.70557022],0.2969183325767517
./images/tennis_in_crowd.jpg,9,13,leftKnee,[101.29684258 289.54334354],0.619450569152832
./images/tennis_in_crowd.jpg,9,14,rightKnee,[ 84.65874052 272.57787615],0.5269209146499634
./images/tennis_in_crowd.jpg,9,15,leftAnkle,[118.34289837 308.18649769],0.21318767964839935
./images/tennis_in_crowd.jpg,9,16,rightAnkle,[103.94663334 278.34781837],0.5038722157478333
./images/skiing.jpg,0,0,nose,[245.2124629  355.06759763],0.16531981527805328
./images/skiing.jpg,0,1,leftEye,[245.11038733 347.02401686],0.0776682123541832
./images/skiing.jpg,0,2,rightEye,[244.87794685 359.09240532],0.13503539562225342
./images/skiing.jpg,0,3,leftEar,[248.31516981 336.69107246],0.49868714809417725
./images/skiing.jpg,0,4,rightEar,[246.05411625 358.58683872],0.877038836479187
./images/skiing.jpg,0,5,leftShoulder,[267.36661625 326.22475052],0.6955718398094177
./images/skiing.jpg,0,6,rightShoulder,[263.85080528 364.90828323],0.8519819378852844
./images/skiing.jpg,0,7,leftElbow,[286.82529736 310.71831608],0.6766678094863892
./images/skiing.jpg,0,8,rightElbow,[277.99938011 387.70686722],0.9514049887657166
./images/skiing.jpg,0,9,leftWrist,[301.24370289 295.73997211],0.9016576409339905
./images/skiing.jpg,0,10,rightWrist,[286.64574015 398.29948235],0.8904010653495789
./images/skiing.jpg,0,11,leftHip,[322.49857783 346.05391502],0.900359034538269
./images/skiing.jpg,0,12,rightHip,[318.61673212 366.11013222],0.9931671023368835
./images/skiing.jpg,0,13,leftKnee,[359.13103676 365.40057659],0.6121271848678589
./images/skiing.jpg,0,14,rightKnee,[357.35866737 377.16288948],0.8416226506233215
./images/skiing.jpg,0,15,leftAnkle,[387.7252512  399.20764256],0.22441476583480835
./images/skiing.jpg,0,16,rightAnkle,[386.86335468 385.42934883],0.18093858659267426
./images/snowboard.jpg,0,0,nose,[187.54306889 107.15016174],0.8680103421211243
./images/snowboard.jpg,0,1,leftEye,[184.27250481 107.53147602],0.8518275618553162
./images/snowboard.jpg,0,2,rightEye,[185.10345459 106.08385181],0.8983314037322998
./images/snowboard.jpg,0,3,leftEar,[182.75771236 114.38202906],0.822602391242981
./images/snowboard.jpg,0,4,rightEar,[184.39491796 104.55234241],0.6497480273246765
./images/snowboard.jpg,0,5,leftShoulder,[188.38811278 129.01334739],0.9847212433815002
./images/snowboard.jpg,0,6,rightShoulder,[192.46391034 101.61839008],0.9782455563545227
./images/snowboard.jpg,0,7,leftElbow,[195.63622689 148.96470928],0.842303454875946
./images/snowboard.jpg,0,8,rightElbow,[215.10292482  98.32326126],0.8440972566604614
./images/snowboard.jpg,0,9,leftWrist,[201.13856697 170.52446079],0.5950677394866943
./images/snowboard.jpg,0,10,rightWrist,[227.89771843  95.14983541],0.4095439314842224
./images/snowboard.jpg,0,11,leftHip,[217.38060474 136.12385559],0.9258015155792236
./images/snowboard.jpg,0,12,rightHip,[220.20206594 110.55266821],0.9127195477485657
./images/snowboard.jpg,0,13,leftKnee,[232.48948145 136.99143219],0.8727710247039795
./images/snowboard.jpg,0,14,rightKnee,[231.52160168 103.1305933 ],0.7529866695404053
./images/snowboard.jpg,0,15,leftAnkle,[266.77960396 140.79656172],0.9094346761703491
./images/snowboard.jpg,0,16,rightAnkle,[257.36070824  98.90899372],0.7365103363990784
./images/with_computer.jpg,0,0,nose,[139.76061821 235.82400322],0.9950926303863525
./images/with_computer.jpg,0,1,leftEye,[103.73697376 276.34019423],0.9984733462333679
./images/with_computer.jpg,0,2,rightEye,[112.83098894 207.04303735],0.9990291595458984
./images/with_computer.jpg,0,3,leftEar,[121.28463221 326.70668888],0.5409590601921082
./images/with_computer.jpg,0,4,rightEar,[138.47899723 176.27011418],0.841780424118042
./images/with_computer.jpg,0,5,leftShoulder,[296.43359375 384.18041274],0.26471540331840515
./images/with_computer.jpg,0,6,rightShoulder,[280.92253304 139.22855186],0.05224478244781494
./images/with_computer.jpg,0,7,leftElbow,[474.66880941 414.35041809],0.11706208437681198
./images/with_computer.jpg,0,8,rightElbow,[434.34039688  26.35077477],0.015616350807249546
./images/with_computer.jpg,0,9,leftWrist,[513.18036008 374.95750809],0.06532235443592072
./images/with_computer.jpg,0,10,rightWrist,[406.43884706  80.38836479],0.5428980588912964
./images/with_computer.jpg,0,11,leftHip,[506.25139904 344.4572897 ],0.002380148507654667
./images/with_computer.jpg,0,12,rightHip,[504.38006401 150.24281502],0.0011551022762432694
./images/with_computer.jpg,0,13,leftKnee,[518.82417345 338.91866136],0.0010998521465808153
./images/with_computer.jpg,0,14,rightKnee,[518.42358875 142.76946187],0.0027411922346800566
./images/with_computer.jpg,0,15,leftAnkle,[512.82585549 362.95895386],0.0015824114670976996
./images/with_computer.jpg,0,16,rightAnkle,[513.5754745  141.75920272],0.0007807791698724031
./images/backpackman.jpg,0,0,nose,[132.00581646 218.58110905],0.03583391010761261
./images/backpackman.jpg,0,1,leftEye,[121.51003742 211.64982224],0.04108770564198494
./images/backpackman.jpg,0,2,rightEye,[120.86883688 211.14612198],0.03128117695450783
./images/backpackman.jpg,0,3,leftEar,[126.4940989  201.30727959],0.36958539485931396
./images/backpackman.jpg,0,4,rightEar,[125.92178512 229.45431709],0.19674557447433472
./images/backpackman.jpg,0,5,leftShoulder,[170.70836687 200.97718048],0.06081274151802063
./images/backpackman.jpg,0,6,rightShoulder,[165.44843149 255.94847058],0.9840166568756104
./images/backpackman.jpg,0,7,leftElbow,[228.82809305 169.98349094],0.9738179445266724
./images/backpackman.jpg,0,8,rightElbow,[227.57273078 280.37691689],0.9411400556564331
./images/backpackman.jpg,0,9,leftWrist,[283.28266048 151.37251377],0.941711962223053
./images/backpackman.jpg,0,10,rightWrist,[266.82686234 273.33810484],0.852056622505188
./images/backpackman.jpg,0,11,leftHip,[284.62180328 197.301373  ],0.723854660987854
./images/backpackman.jpg,0,12,rightHip,[281.20369101 245.20700169],0.8764078617095947
./images/backpackman.jpg,0,13,leftKnee,[370.32937789 205.21275425],0.9443299770355225
./images/backpackman.jpg,0,14,rightKnee,[359.08733749 252.60545778],0.040883153676986694
./images/backpackman.jpg,0,15,leftAnkle,[455.70254278 208.49102211],0.6438460946083069
./images/backpackman.jpg,0,16,rightAnkle,[433.25303268 245.51918507],0.4547578990459442
./images/frisbee.jpg,0,0,nose,[173.04099917 248.48005104],0.9795531630516052
./images/frisbee.jpg,0,1,leftEye,[165.47280216 249.20209885],0.452060341835022
./images/frisbee.jpg,0,2,rightEye,[166.33882999 243.79254055],0.9720727801322937
./images/frisbee.jpg,0,3,leftEar,[172.47950506 248.75708246],0.027039354667067528
./images/frisbee.jpg,0,4,rightEar,[172.76696372 227.96221256],0.9587669968605042
./images/frisbee.jpg,0,5,leftShoulder,[201.21868992 192.90274048],0.8413615226745605
./images/frisbee.jpg,0,6,rightShoulder,[206.13131082 238.58671069],0.9869037866592407
